"id","external_tracker_id","imei","server_date_time","tracker_date_time","latitude","longitude","sat_number","coord_correctness","altitude","speed","direction","fuel_level","coolant_temperature","engine_speed","package_uid"
353754,1822,"862057047617177","2023-08-23 00:08:45.122758+00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"e852c8b7-da65-4f5c-be41-20dc558fc0f5"
353756,1822,"862057047617177","2023-08-23 00:09:05.479549+00","2023-08-21 10:52:00+00",53.064333,50.377616,15,0,71,73.1,24,84,92,2696,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353757,1822,"862057047617177","2023-08-23 00:09:15.82805+00","2023-08-21 10:51:55+00",53.063528,50.377021,15,0,70,64.6,21.6,84,91,2330,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353758,1822,"862057047617177","2023-08-23 00:09:25.520946+00","2023-08-21 10:51:53+00",53.063231,50.376865,15,0,70,58.5,11.4,84,91,2475,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353759,1822,"862057047617177","2023-08-23 00:09:35.119419+00","2023-08-21 10:51:48+00",53.062578,50.376783,15,0,69,42,5.2,84,90,1982,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353760,1822,"862057047617177","2023-08-23 00:09:44.875323+00","2023-08-21 10:51:47+00",53.062478,50.376758,15,0,69,37.5,19.1,84,90,1786,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353761,1822,"862057047617177","2023-08-23 00:09:54.482719+00","2023-08-21 10:51:46+00",53.062393,50.376698,15,0,69,35,32.4,84,90,1943,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353762,1822,"862057047617177","2023-08-23 00:10:04.172023+00","2023-08-21 10:51:42+00",53.062175,50.376303,15,0,68,23.1,50,84,90,1523,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353763,1822,"862057047617177","2023-08-23 00:10:13.794075+00","2023-08-21 10:51:38+00",53.062036,50.376061,15,0,67,24.4,42.1,84,90,1360,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353764,1822,"862057047617177","2023-08-23 00:10:23.784893+00","2023-08-21 10:51:35+00",53.061873,50.375851,15,0,67,29.8,32.7,84,89,1545,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353765,1822,"862057047617177","2023-08-23 00:10:33.312688+00","2023-08-21 10:51:30+00",53.061526,50.37554,15,0,66,33.5,26.4,84,89,1318,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353766,1822,"862057047617177","2023-08-23 00:10:43.017165+00","2023-08-21 10:51:25+00",53.061085,50.375183,15,0,65,44.4,26.7,84,90,1703,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353767,1822,"862057047617177","2023-08-23 00:10:52.934772+00","2023-08-21 10:51:20+00",53.060548,50.374725,15,0,65,52.7,27.7,84,89,1997,"86d47767-b03f-4fa7-b75d-6ef62ac0d80e"
353768,1822,"862057047617177","2023-08-23 00:11:02.565515+00","2023-08-21 10:52:05+00",53.065191,50.378256,15,0,72,77.2,24.6,84,92,2833,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353769,1822,"862057047617177","2023-08-23 00:11:12.238535+00","2023-08-21 10:51:15+00",53.059961,50.374188,15,0,64,51.4,29.4,84,89,1879,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353770,1822,"862057047617177","2023-08-23 00:11:21.848925+00","2023-08-21 10:51:10+00",53.059403,50.373663,15,0,63,53.3,30.2,84,89,2056,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353771,1822,"862057047617177","2023-08-23 00:11:31.475362+00","2023-08-21 10:51:05+00",53.058795,50.373086,15,0,63,58.1,29.2,84,89,2184,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353772,1822,"862057047617177","2023-08-23 00:11:41.261375+00","2023-08-21 10:51:00+00",53.058143,50.372471,15,0,63,61.6,29.4,84,89,1694,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353773,1822,"862057047617177","2023-08-23 00:11:50.94133+00","2023-08-21 10:50:55+00",53.057455,50.371826,15,0,63,64.6,28.9,84,89,1781,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353774,1822,"862057047617177","2023-08-23 00:12:00.668723+00","2023-08-21 10:50:50+00",53.056586,50.37101,15,0,63,68.3,30.2,84,89,1863,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353775,1822,"862057047617177","2023-08-23 00:12:10.876628+00","2023-08-21 10:50:45+00",53.05584,50.370306,15,0,63,70.3,29.7,84,89,1905,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353776,1822,"862057047617177","2023-08-23 00:12:20.962285+00","2023-08-21 10:50:40+00",53.055221,50.36972,15,0,63,72.4,29.4,84,89,1962,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353777,1822,"862057047617177","2023-08-23 00:12:30.576985+00","2023-08-21 10:50:35+00",53.05444,50.368991,15,0,64,69.6,29.3,84,89,1902,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353778,1822,"862057047617177","2023-08-23 00:12:40.71335+00","2023-08-21 10:50:30+00",53.053653,50.368246,15,0,65,79.8,30.1,84,90,2286,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353779,1822,"862057047617177","2023-08-23 00:12:50.321652+00","2023-08-21 10:50:25+00",53.05272,50.367376,15,0,66,88.7,29.6,84,91,2454,"2c4528cf-685c-4daa-be95-ed295d029ca4"
353782,1822,"862057047617177","2023-08-23 00:13:19.600573+00","2023-08-21 10:50:20+00",53.051708,50.366425,15,0,66,98.1,29.5,84,91,2771,"610ec59a-640d-4a65-8fb8-12b09c2df655"
