"id","tracker_message_id","tracker_tag_id","tag_type","value","message_tag_boolean_value","message_tag_byte_value","message_tag_date_time_value","message_tag_double_value","message_tag_integer_value","message_tag_string_value","is_fallback","sensor_id"
9086759,353754,1,1,NULL,NULL,NULL,NULL,NULL,130,NULL,False,NULL
9086760,353754,2,1,NULL,NULL,NULL,NULL,NULL,27,NULL,False,NULL
9086761,353754,4,1,NULL,NULL,NULL,NULL,NULL,1822,NULL,False,NULL
9086762,353754,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047617177",False,NULL
9086789,353756,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9086790,353756,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086791,353756,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086792,353756,30,3,NULL,NULL,66,NULL,NULL,NULL,NULL,False,NULL
9086793,353756,31,3,NULL,NULL,154,NULL,NULL,NULL,NULL,False,NULL
9086794,353756,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086795,353756,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086796,353756,6,7,NULL,NULL,NULL,"2023-08-21 10:52:00+00",NULL,NULL,NULL,False,NULL
9086797,353756,101,4,NULL,NULL,NULL,NULL,53.064333,NULL,NULL,False,NULL
9086798,353756,100,4,NULL,NULL,NULL,NULL,50.377616,NULL,NULL,False,NULL
9086799,353756,120,4,NULL,NULL,NULL,NULL,73.1,NULL,NULL,False,NULL
9086800,353756,121,4,NULL,NULL,NULL,NULL,24,NULL,NULL,False,NULL
9086801,353756,4,1,NULL,NULL,NULL,NULL,NULL,1822,NULL,False,NULL
9086802,353756,5,1,NULL,NULL,NULL,NULL,NULL,28908,NULL,False,NULL
9086803,353756,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9086804,353756,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9086805,353756,9,1,NULL,NULL,NULL,NULL,NULL,71,NULL,False,NULL
9086806,353756,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9086807,353756,12,1,NULL,NULL,NULL,NULL,NULL,13257,NULL,False,NULL
9086808,353756,13,1,NULL,NULL,NULL,NULL,NULL,3802,NULL,False,NULL
9086809,353756,14,1,NULL,NULL,NULL,NULL,NULL,30,NULL,False,NULL
9086810,353756,110,1,NULL,NULL,NULL,NULL,NULL,84,NULL,False,NULL
9086811,353756,111,1,NULL,NULL,NULL,NULL,NULL,92,NULL,False,NULL
9086812,353756,112,1,NULL,NULL,NULL,NULL,NULL,2696,NULL,False,NULL
