"id","external_tracker_id","imei","server_date_time","tracker_date_time","latitude","longitude","sat_number","coord_correctness","altitude","speed","direction","fuel_level","coolant_temperature","engine_speed","package_uid"
354000,2703,"861774058031210","2023-08-23 00:48:59.571403+00","2023-08-21 10:56:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"b8b0afa8-ea15-4f45-9c22-9233b8923c92"
353795,2703,"861774058031210","2023-08-23 00:15:26.12501+00","2023-08-21 10:52:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"9fbb2589-d606-4f64-b8e0-3795ab92a93c"
354077,2703,"861774058031210","2023-08-23 01:01:40.957692+00","2023-08-21 10:58:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"d1f63045-33eb-4a5b-9441-8cb679350451"
353924,2703,"861774058031210","2023-08-23 00:36:28.839322+00","2023-08-21 10:54:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"23b5e794-32c0-4ff4-81bf-16d7c2ea03bf"
354225,2703,"861774058031210","2023-08-23 01:26:03.542881+00","2023-08-21 11:02:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"b8a61ec9-b2e7-4343-ba2e-e1b8a81ca68b"
354150,2703,"861774058031210","2023-08-23 01:13:42.951605+00","2023-08-21 11:00:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"65e5488b-f21e-4a64-aee7-32337f4471df"
354292,2703,"861774058031210","2023-08-23 01:37:05.586824+00","2023-08-21 11:04:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"05462eb7-a3eb-4d85-ade7-d6fc4e99e0ef"
354351,2703,"861774058031210","2023-08-23 01:46:51.016982+00","2023-08-21 11:06:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"a741b1bb-b002-4e9c-b75c-26483bbce327"
354397,2703,"861774058031210","2023-08-23 01:54:28.810313+00","2023-08-21 11:08:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"13042433-cf5b-41e2-a7f5-080f6b82a8fc"
354800,2703,"861774058031210","2023-08-23 03:01:21.161311+00","2023-08-21 11:30:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"6f076058-9c06-4151-8b74-a0e799664186"
354454,2703,"861774058031210","2023-08-23 02:03:56.627652+00","2023-08-21 11:10:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"73e76328-7eee-4b3d-b2f7-e49ac5851857"
354832,2703,"861774058031210","2023-08-23 03:06:38.814851+00","2023-08-21 11:32:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"f86efcfc-0fc4-4d6e-88dc-32994141fe19"
354502,2703,"861774058031210","2023-08-23 02:11:55.039647+00","2023-08-21 11:12:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"e76cf75f-ee5d-4012-9171-c78cfdf9a19e"
354601,2703,"861774058031210","2023-08-23 02:28:20.372095+00","2023-08-21 11:18:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"75a5612d-1db0-4e62-8886-7314498b97a9"
355260,2703,"861774058031210","2023-08-23 04:17:43.19967+00","2023-08-21 11:38:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"f1713445-9ecc-49bc-a359-f5b8a3ecdf30"
354633,2703,"861774058031210","2023-08-23 02:33:40.165997+00","2023-08-21 11:20:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"7eb4a2a0-1db3-4bfc-8c08-0a91908c8d6e"
354667,2703,"861774058031210","2023-08-23 02:39:17.909776+00","2023-08-21 11:22:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"8c565ca9-2b21-40fd-8a6b-7d953be106c6"
354698,2703,"861774058031210","2023-08-23 02:44:26.351596+00","2023-08-21 11:24:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"18331230-a540-4ef5-ad91-1240694769e6"
354535,2703,"861774058031210","2023-08-23 02:17:23.803096+00","2023-08-21 11:14:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"ec646242-8e50-43c4-acd7-e5c392769f33"
354566,2703,"861774058031210","2023-08-23 02:22:33.592563+00","2023-08-21 11:16:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"9d1c0761-bbad-4d7f-a9f6-1ed8f81aad10"
354728,2703,"861774058031210","2023-08-23 02:49:24.780149+00","2023-08-21 11:26:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"7c6bfa5a-d610-485c-bfca-20d9f86e7de2"
355324,2703,"861774058031210","2023-08-23 04:28:17.799298+00","2023-08-21 11:40:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"c0507943-7ca1-401d-a1a3-35c6de037b3f"
354765,2703,"861774058031210","2023-08-23 02:55:33.629772+00","2023-08-21 11:28:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"215642b8-346e-4ec9-994f-67156f2ebc5f"
355443,2703,"861774058031210","2023-08-23 04:48:01.608325+00","2023-08-21 11:44:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"58801ced-7793-4bd8-98bf-e8ba9a6df655"
355386,2703,"861774058031210","2023-08-23 04:38:34.192129+00","2023-08-21 11:42:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"3f205300-f744-4554-9969-3103b8140d8a"
355496,2703,"861774058031210","2023-08-23 04:56:49.654238+00","2023-08-21 11:46:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"71fc5264-8f7a-4933-9d6b-627b09ed25f0"
355144,2703,"861774058031210","2023-08-23 03:58:23.784046+00","2023-08-21 11:34:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"532a7f6a-b273-4891-8d81-23c923255df2"
355619,2703,"861774058031210","2023-08-23 05:17:18.940082+00","2023-08-21 11:50:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"4e36183f-b09a-4851-9e34-da5cadec792b"
355195,2703,"861774058031210","2023-08-23 04:06:54.845274+00","2023-08-21 11:36:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"b0a055a7-ac6a-42bc-b34a-4b28adbb9277"
355538,2703,"861774058031210","2023-08-23 05:03:49.144415+00","2023-08-21 11:48:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"4b6f92cc-93f7-4744-8fa7-63c929ee0261"
355683,2703,"861774058031210","2023-08-23 05:27:57.652174+00","2023-08-21 11:52:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"9c4a7d16-6c54-41ff-b6f4-77221caa75ad"
355741,2703,"861774058031210","2023-08-23 05:37:37.25951+00","2023-08-21 11:54:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"99cef8fb-c9c5-4d0a-905d-affb50623411"
355867,2703,"861774058031210","2023-08-23 05:58:33.725498+00","2023-08-21 11:58:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"dcfc49f7-bb66-40c1-8ad5-b94238f68c37"
356052,2703,"861774058031210","2023-08-23 06:29:30.812396+00","2023-08-21 12:06:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"e737ff8c-78b0-4184-829e-25716973fdfd"
356061,2703,"861774058031210","2023-08-23 06:31:01.717652+00","2023-08-21 12:08:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"afdf1fe1-206c-4922-9f66-cef96ba98a10"
355798,2703,"861774058031210","2023-08-23 05:47:04.968222+00","2023-08-21 11:56:11+00",50.14918,53.20434,15,0,113,0,330.2,46,-40,0,"8b728352-d6a8-4b17-98ad-cdeb5d9b9bcd"
