"id","external_tracker_id","imei","server_date_time","tracker_date_time","latitude","longitude","sat_number","coord_correctness","altitude","speed","direction","fuel_level","coolant_temperature","engine_speed","package_uid"
353711,1834,"862057047617383","2023-08-23 00:01:43.142653+00","2023-08-21 10:50:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"e7feccce-b04a-4389-a1e0-2e6ace6743cd"
354165,1834,"862057047617383","2023-08-23 01:16:10.735359+00","2023-08-21 11:00:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"88efa927-3b02-4749-988c-7e69d9885d91"
354191,1834,"862057047617383","2023-08-23 01:20:27.138388+00","2023-08-21 11:00:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"bac86828-ef00-4742-9b34-5c6ca2f57e73"
354234,1834,"862057047617383","2023-08-23 01:27:32.720207+00","2023-08-21 11:02:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"c7115b5f-5325-4634-a587-99c024808b60"
354297,1834,"862057047617383","2023-08-23 01:37:56.056894+00","2023-08-21 11:04:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"6325f29a-7cc0-4ac1-848e-e7a09da4b79f"
354094,1834,"862057047617383","2023-08-23 01:04:29.154706+00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"b0762e48-538f-4208-ab65-c6b934d5f8c4"
354096,1834,"862057047617383","2023-08-23 01:04:48.520159+00","2023-08-21 10:58:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"0545d021-f5b3-4a1a-b5c8-d12f69d321bd"
354097,1834,"862057047617383","2023-08-23 01:04:58.127679+00","2023-08-21 10:56:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"0545d021-f5b3-4a1a-b5c8-d12f69d321bd"
354098,1834,"862057047617383","2023-08-23 01:05:07.911025+00","2023-08-21 10:54:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"0545d021-f5b3-4a1a-b5c8-d12f69d321bd"
354099,1834,"862057047617383","2023-08-23 01:05:17.504715+00","2023-08-21 10:52:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"0545d021-f5b3-4a1a-b5c8-d12f69d321bd"
354403,1834,"862057047617383","2023-08-23 01:55:28.383854+00","2023-08-21 11:08:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"6f3d01f6-b889-4111-bccd-38085ccd0269"
354358,1834,"862057047617383","2023-08-23 01:48:00.503262+00","2023-08-21 11:06:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"fce9a45d-a019-4850-b1b9-2e8df8dc08a8"
354461,1834,"862057047617383","2023-08-23 02:05:06.527251+00","2023-08-21 11:10:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"cff50053-d674-4763-8ecb-c459c36a36e0"
354572,1834,"862057047617383","2023-08-23 02:23:32.66732+00","2023-08-21 11:16:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"be407f3b-c43b-4553-bf2c-38d307a36073"
354804,1834,"862057047617383","2023-08-23 03:02:00.461102+00","2023-08-21 11:30:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"47382682-4fca-4eff-9437-1926bd565704"
354604,1834,"862057047617383","2023-08-23 02:28:50.003908+00","2023-08-21 11:18:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"b5d7fb90-5d52-4127-8866-729800a13dcd"
354505,1834,"862057047617383","2023-08-23 02:12:25.463247+00","2023-08-21 11:12:21+00",50.221938,53.256246,15,0,153,0,0,74,-40,0,"e17ab960-1e1e-4f95-9786-47c4ddd88c14"
